,JSON,DATE,CITY,COUNTRY,LAT,LNG,MAX_TEMP,HUMIDITY,CLOUDINESS,WIND_SPEED
502,"{'coord': {'lon': 30.0665, 'lat': -20.3267}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 57.51, 'feels_like': 56.3, 'temp_min': 57.51, 'temp_max': 57.51, 'pressure': 1021, 'humidity': 71, 'sea_level': 1021, 'grnd_level': 910}, 'visibility': 10000, 'wind': {'speed': 3.67, 'deg': 49, 'gust': 3.8}, 'clouds': {'all': 0}, 'dt': 1659563066, 'sys': {'country': 'ZW', 'sunrise': 1659500943, 'sunset': 1659541364}, 'timezone': 7200, 'id': 878549, 'name': 'Zvishavane', 'cod': 200}",1659563066,Zvishavane,ZW,-20.3267,30.0665,57.51,71.0,0.0,3.67
503,"{'coord': {'lon': 42.7678, 'lat': 51.3223}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 70.54, 'feels_like': 69.73, 'temp_min': 70.54, 'temp_max': 70.54, 'pressure': 1016, 'humidity': 52, 'sea_level': 1016, 'grnd_level': 998}, 'visibility': 10000, 'wind': {'speed': 11.03, 'deg': 107, 'gust': 27.83}, 'clouds': {'all': 100}, 'dt': 1659563068, 'sys': {'country': 'RU', 'sunrise': 1659577047, 'sunset': 1659631956}, 'timezone': 10800, 'id': 553766, 'name': 'Kamenka', 'cod': 200}",1659563068,Kamenka,RU,51.3223,42.7678,70.54,52.0,100.0,11.03
504,"{'coord': {'lon': 167.1667, 'lat': -15.5333}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 82.29, 'feels_like': 88.2, 'temp_min': 82.29, 'temp_max': 82.29, 'pressure': 1014, 'humidity': 75, 'sea_level': 1014, 'grnd_level': 1014}, 'visibility': 10000, 'wind': {'speed': 8.1, 'deg': 94, 'gust': 9.35}, 'clouds': {'all': 22}, 'dt': 1659563070, 'sys': {'country': 'VU', 'sunrise': 1659554027, 'sunset': 1659595267}, 'timezone': 39600, 'id': 2136150, 'name': 'Luganville', 'cod': 200}",1659563070,Luganville,VU,-15.5333,167.1667,82.29,75.0,22.0,8.1
506,"{'coord': {'lon': -100.8896, 'lat': 46.8267}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 78.35, 'feels_like': 78.1, 'temp_min': 78.01, 'temp_max': 83.37, 'pressure': 1015, 'humidity': 47}, 'visibility': 10000, 'wind': {'speed': 4.61, 'deg': 290}, 'clouds': {'all': 0}, 'dt': 1659562977, 'sys': {'type': 1, 'id': 6313, 'country': 'US', 'sunrise': 1659525960, 'sunset': 1659579203}, 'timezone': -18000, 'id': 5690366, 'name': 'Mandan', 'cod': 200}",1659562977,Mandan,US,46.8267,-100.8896,78.35,47.0,0.0,4.61
507,"{'coord': {'lon': 164.0167, 'lat': -20.2333}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 75.25, 'feels_like': 76.39, 'temp_min': 75.25, 'temp_max': 75.25, 'pressure': 1016, 'humidity': 83, 'sea_level': 1016, 'grnd_level': 1016}, 'visibility': 10000, 'wind': {'speed': 8.66, 'deg': 157, 'gust': 9.15}, 'clouds': {'all': 6}, 'dt': 1659563076, 'sys': {'country': 'NC', 'sunrise': 1659555169, 'sunset': 1659595637}, 'timezone': 39600, 'id': 2138555, 'name': 'Poum', 'cod': 200}",1659563076,Poum,NC,-20.2333,164.0167,75.25,83.0,6.0,8.66
508,"{'coord': {'lon': 152.8535, 'lat': -25.2986}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 64.92, 'feels_like': 64.87, 'temp_min': 64.92, 'temp_max': 64.92, 'pressure': 1019, 'humidity': 80, 'sea_level': 1019, 'grnd_level': 1017}, 'visibility': 10000, 'wind': {'speed': 3.62, 'deg': 72, 'gust': 6.04}, 'clouds': {'all': 1}, 'dt': 1659563078, 'sys': {'country': 'AU', 'sunrise': 1659558289, 'sunset': 1659597875}, 'timezone': 36000, 'id': 2146219, 'name': 'Hervey Bay', 'cod': 200}",1659563078,Hervey Bay,AU,-25.2986,152.8535,64.92,80.0,1.0,3.62
509,"{'coord': {'lon': -63.2585, 'lat': 10.6678}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 76.28, 'feels_like': 77.94, 'temp_min': 76.28, 'temp_max': 76.28, 'pressure': 1011, 'humidity': 92, 'sea_level': 1011, 'grnd_level': 1010}, 'visibility': 10000, 'wind': {'speed': 13.18, 'deg': 82, 'gust': 17.25}, 'clouds': {'all': 100}, 'dt': 1659563080, 'sys': {'country': 'VE', 'sunrise': 1659520922, 'sunset': 1659566179}, 'timezone': -14400, 'id': 3646382, 'name': 'Carupano', 'cod': 200}",1659563080,Carupano,VE,10.6678,-63.2585,76.28,92.0,100.0,13.18
510,"{'coord': {'lon': 5.781, 'lat': 59.9156}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 59, 'feels_like': 58.69, 'temp_min': 59, 'temp_max': 59, 'pressure': 1008, 'humidity': 87, 'sea_level': 1008, 'grnd_level': 1008}, 'visibility': 10000, 'wind': {'speed': 7.27, 'deg': 159, 'gust': 11.1}, 'clouds': {'all': 65}, 'dt': 1659563081, 'sys': {'type': 2, 'id': 2010426, 'country': 'NO', 'sunrise': 1659496953, 'sunset': 1659557010}, 'timezone': 7200, 'id': 3133472, 'name': 'Hellvik', 'cod': 200}",1659563081,Hellvik,NO,59.9156,5.781,59.0,87.0,65.0,7.27
511,"{'coord': {'lon': -120.653, 'lat': 40.4163}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 91.31, 'feels_like': 89.49, 'temp_min': 89.82, 'temp_max': 92.66, 'pressure': 1018, 'humidity': 30}, 'visibility': 10000, 'wind': {'speed': 5.75, 'deg': 40}, 'clouds': {'all': 0}, 'dt': 1659563083, 'sys': {'type': 2, 'id': 2044236, 'country': 'US', 'sunrise': 1659531718, 'sunset': 1659582932}, 'timezone': -25200, 'id': 5572400, 'name': 'Susanville', 'cod': 200}",1659563083,Susanville,US,40.4163,-120.653,91.31,30.0,0.0,5.75
512,"{'coord': {'lon': -56.1381, 'lat': -21.4803}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 80.65, 'feels_like': 79.27, 'temp_min': 80.65, 'temp_max': 80.65, 'pressure': 1008, 'humidity': 25, 'sea_level': 1008, 'grnd_level': 979}, 'visibility': 10000, 'wind': {'speed': 3.4, 'deg': 11, 'gust': 3.6}, 'clouds': {'all': 43}, 'dt': 1659563085, 'sys': {'country': 'BR', 'sunrise': 1659521724, 'sunset': 1659561960}, 'timezone': -14400, 'id': 3460087, 'name': 'Jardim', 'cod': 200}",1659563085,Jardim,BR,-21.4803,-56.1381,80.65,25.0,43.0,3.4
513,"{'coord': {'lon': 58.357, 'lat': 29.106}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 84.7, 'feels_like': 81.73, 'temp_min': 84.7, 'temp_max': 84.7, 'pressure': 1007, 'humidity': 18, 'sea_level': 1007, 'grnd_level': 894}, 'visibility': 10000, 'wind': {'speed': 7.72, 'deg': 321, 'gust': 8.48}, 'clouds': {'all': 0}, 'dt': 1659563087, 'sys': {'country': 'IR', 'sunrise': 1659576521, 'sunset': 1659624999}, 'timezone': 16200, 'id': 141736, 'name': 'Bam', 'cod': 200}",1659563087,Bam,IR,29.106,58.357,84.7,18.0,0.0,7.72
514,"{'coord': {'lon': -133.7218, 'lat': 68.3499}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 62.46, 'feels_like': 61.18, 'temp_min': 61.66, 'temp_max': 63.61, 'pressure': 1015, 'humidity': 59}, 'visibility': 10000, 'wind': {'speed': 4.61, 'deg': 250}, 'clouds': {'all': 40}, 'dt': 1659563089, 'sys': {'type': 1, 'id': 1029, 'country': 'CA', 'sunrise': 1659525357, 'sunset': 1659595565}, 'timezone': -21600, 'id': 5983607, 'name': 'Inuvik', 'cod': 200}",1659563089,Inuvik,CA,68.3499,-133.7218,62.46,59.0,40.0,4.61
515,"{'coord': {'lon': 30.455, 'lat': -30.7414}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 64.81, 'feels_like': 64.56, 'temp_min': 64.81, 'temp_max': 64.81, 'pressure': 1017, 'humidity': 76, 'sea_level': 1017, 'grnd_level': 1012}, 'visibility': 10000, 'wind': {'speed': 3.69, 'deg': 326, 'gust': 5.17}, 'clouds': {'all': 10}, 'dt': 1659563091, 'sys': {'country': 'ZA', 'sunrise': 1659501813, 'sunset': 1659540307}, 'timezone': 7200, 'id': 964406, 'name': 'Port Shepstone', 'cod': 200}",1659563091,Port Shepstone,ZA,-30.7414,30.455,64.81,76.0,10.0,3.69
516,"{'coord': {'lon': -60.025, 'lat': -3.1019}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 86.49, 'feels_like': 96.26, 'temp_min': 86.49, 'temp_max': 86.5, 'pressure': 1008, 'humidity': 70}, 'visibility': 10000, 'wind': {'speed': 3.44, 'deg': 350}, 'rain': {'1h': 0.56}, 'clouds': {'all': 40}, 'dt': 1659563092, 'sys': {'type': 1, 'id': 8412, 'country': 'BR', 'sunrise': 1659521200, 'sunset': 1659564349}, 'timezone': -14400, 'id': 3663517, 'name': 'Manaus', 'cod': 200}",1659563092,Manaus,BR,-3.1019,-60.025,86.49,70.0,40.0,3.44
517,"{'coord': {'lon': 140.7667, 'lat': -37.8333}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 49.19, 'feels_like': 44.47, 'temp_min': 49.19, 'temp_max': 49.19, 'pressure': 996, 'humidity': 86, 'sea_level': 996, 'grnd_level': 987}, 'visibility': 10000, 'wind': {'speed': 11.74, 'deg': 342, 'gust': 28.97}, 'clouds': {'all': 20}, 'dt': 1659563094, 'sys': {'country': 'AU', 'sunrise': 1659562482, 'sunset': 1659599483}, 'timezone': 34200, 'id': 2156643, 'name': 'Mount Gambier', 'cod': 200}",1659563094,Mount Gambier,AU,-37.8333,140.7667,49.19,86.0,20.0,11.74
518,"{'coord': {'lon': -114.769, 'lat': 55.2834}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 67.98, 'feels_like': 67.68, 'temp_min': 67.98, 'temp_max': 67.98, 'pressure': 1007, 'humidity': 68}, 'visibility': 10000, 'wind': {'speed': 8.05, 'deg': 110}, 'clouds': {'all': 100}, 'dt': 1659563096, 'sys': {'type': 1, 'id': 1008, 'country': 'CA', 'sunrise': 1659527430, 'sunset': 1659584395}, 'timezone': -21600, 'id': 6149374, 'name': 'Slave Lake', 'cod': 200}",1659563096,Slave Lake,CA,55.2834,-114.769,67.98,68.0,100.0,8.05
519,"{'coord': {'lon': -36.4344, 'lat': -10.4056}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 74.91, 'feels_like': 76.01, 'temp_min': 74.91, 'temp_max': 74.91, 'pressure': 1015, 'humidity': 83, 'sea_level': 1015, 'grnd_level': 1015}, 'visibility': 10000, 'wind': {'speed': 10.25, 'deg': 129, 'gust': 17.85}, 'clouds': {'all': 100}, 'dt': 1659563098, 'sys': {'country': 'BR', 'sunrise': 1659516097, 'sunset': 1659558130}, 'timezone': -10800, 'id': 3454005, 'name': 'Piaçabuçu', 'cod': 200}",1659563098,Piaçabuçu,BR,-10.4056,-36.4344,74.91,83.0,100.0,10.25
520,"{'coord': {'lon': 78.7, 'lat': 67.4667}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 53.51, 'feels_like': 51.94, 'temp_min': 53.51, 'temp_max': 53.51, 'pressure': 1019, 'humidity': 72, 'sea_level': 1019, 'grnd_level': 1015}, 'visibility': 10000, 'wind': {'speed': 6.62, 'deg': 205, 'gust': 6.62}, 'clouds': {'all': 63}, 'dt': 1659563100, 'sys': {'country': 'RU', 'sunrise': 1659561734, 'sunset': 1659630022}, 'timezone': 18000, 'id': 1489853, 'name': 'Tazovsky', 'cod': 200}",1659563100,Tazovsky,RU,67.4667,78.7,53.51,72.0,63.0,6.62
521,"{'coord': {'lon': -158.0858, 'lat': 21.3469}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 81.28, 'feels_like': 83.14, 'temp_min': 80.56, 'temp_max': 82.69, 'pressure': 1015, 'humidity': 58}, 'visibility': 10000, 'wind': {'speed': 13.8, 'deg': 30, 'gust': 18.41}, 'clouds': {'all': 75}, 'dt': 1659563102, 'sys': {'type': 2, 'id': 47742, 'country': 'US', 'sunrise': 1659542793, 'sunset': 1659589823}, 'timezone': -36000, 'id': 5850554, 'name': 'Makakilo City', 'cod': 200}",1659563102,Makakilo City,US,21.3469,-158.0858,81.28,58.0,75.0,13.8
522,"{'coord': {'lon': 8.5222, 'lat': 39.1672}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 79.74, 'feels_like': 79.74, 'temp_min': 79.45, 'temp_max': 82, 'pressure': 1015, 'humidity': 59, 'sea_level': 1015, 'grnd_level': 1004}, 'visibility': 10000, 'wind': {'speed': 4.05, 'deg': 70, 'gust': 3.87}, 'clouds': {'all': 0}, 'dt': 1659563103, 'sys': {'type': 1, 'id': 6719, 'country': 'IT', 'sunrise': 1659500867, 'sunset': 1659551781}, 'timezone': 7200, 'id': 2525362, 'name': 'Carbonia', 'cod': 200}",1659563103,Carbonia,IT,39.1672,8.5222,79.74,59.0,0.0,4.05
523,"{'coord': {'lon': 20.8, 'lat': -6.4167}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 80.94, 'feels_like': 80.8, 'temp_min': 80.94, 'temp_max': 80.94, 'pressure': 1011, 'humidity': 42, 'sea_level': 1011, 'grnd_level': 958}, 'visibility': 10000, 'wind': {'speed': 0.89, 'deg': 319, 'gust': 4.56}, 'clouds': {'all': 60}, 'dt': 1659563105, 'sys': {'country': 'CD', 'sunrise': 1659502056, 'sunset': 1659544699}, 'timezone': 7200, 'id': 204953, 'name': 'Tshikapa', 'cod': 200}",1659563105,Tshikapa,CD,-6.4167,20.8,80.94,42.0,60.0,0.89
524,"{'coord': {'lon': -76.9013, 'lat': 34.8791}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 88.03, 'feels_like': 100.63, 'temp_min': 84.92, 'temp_max': 91.36, 'pressure': 1016, 'humidity': 79}, 'visibility': 10000, 'wind': {'speed': 9.22, 'deg': 190}, 'clouds': {'all': 40}, 'dt': 1659563107, 'sys': {'type': 2, 'id': 2018017, 'country': 'US', 'sunrise': 1659521923, 'sunset': 1659571726}, 'timezone': -14400, 'id': 4470244, 'name': 'Havelock', 'cod': 200}",1659563107,Havelock,US,34.8791,-76.9013,88.03,79.0,40.0,9.22
525,"{'coord': {'lon': 140.3, 'lat': 35.1333}, 'weather': [{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 78.82, 'feels_like': 78.82, 'temp_min': 78.82, 'temp_max': 78.82, 'pressure': 1009, 'humidity': 91, 'sea_level': 1009, 'grnd_level': 1009}, 'visibility': 10000, 'wind': {'speed': 16.93, 'deg': 42, 'gust': 22.24}, 'rain': {'1h': 4.86}, 'clouds': {'all': 92}, 'dt': 1659563109, 'sys': {'type': 1, 'id': 8052, 'country': 'JP', 'sunrise': 1659556183, 'sunset': 1659606006}, 'timezone': 32400, 'id': 2112309, 'name': 'Katsuura', 'cod': 200}",1659563109,Katsuura,JP,35.1333,140.3,78.82,91.0,92.0,16.93
526,"{'coord': {'lon': 39.6401, 'lat': -0.4536}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 72.37, 'feels_like': 72.88, 'temp_min': 72.37, 'temp_max': 72.37, 'pressure': 1016, 'humidity': 76, 'sea_level': 1016, 'grnd_level': 999}, 'visibility': 10000, 'wind': {'speed': 17.81, 'deg': 167, 'gust': 30.69}, 'clouds': {'all': 5}, 'dt': 1659563111, 'sys': {'country': 'KE', 'sunrise': 1659583477, 'sunset': 1659627027}, 'timezone': 10800, 'id': 197745, 'name': 'Garissa', 'cod': 200}",1659563111,Garissa,KE,-0.4536,39.6401,72.37,76.0,5.0,17.81
527,"{'coord': {'lon': -81.3331, 'lat': 48.4669}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 76.82, 'feels_like': 77.63, 'temp_min': 76.82, 'temp_max': 76.82, 'pressure': 1001, 'humidity': 73}, 'visibility': 10000, 'wind': {'speed': 8.05, 'deg': 230, 'gust': 27.63}, 'clouds': {'all': 75}, 'dt': 1659562875, 'sys': {'type': 1, 'id': 940, 'country': 'CA', 'sunrise': 1659520958, 'sunset': 1659574818}, 'timezone': -14400, 'id': 6166739, 'name': 'Timmins', 'cod': 200}",1659562875,Timmins,CA,48.4669,-81.3331,76.82,73.0,75.0,8.05
528,"{'coord': {'lon': -122.4869, 'lat': 37.6138}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 67.26, 'feels_like': 67.5, 'temp_min': 58.57, 'temp_max': 86.67, 'pressure': 1013, 'humidity': 81}, 'visibility': 10000, 'wind': {'speed': 19.57, 'deg': 310, 'gust': 28.77}, 'clouds': {'all': 20}, 'dt': 1659563111, 'sys': {'type': 2, 'id': 2011257, 'country': 'US', 'sunrise': 1659532533, 'sunset': 1659582996}, 'timezone': -25200, 'id': 5380420, 'name': 'Pacifica', 'cod': 200}",1659563111,Pacifica,US,37.6138,-122.4869,67.26,81.0,20.0,19.57
529,"{'coord': {'lon': 141.5169, 'lat': 43.2169}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 69.49, 'feels_like': 70.18, 'temp_min': 69.49, 'temp_max': 71.1, 'pressure': 1011, 'humidity': 86, 'sea_level': 1011, 'grnd_level': 1010}, 'visibility': 10000, 'wind': {'speed': 9.95, 'deg': 134, 'gust': 14.2}, 'clouds': {'all': 100}, 'dt': 1659563116, 'sys': {'type': 2, 'id': 64679, 'country': 'JP', 'sunrise': 1659554803, 'sunset': 1659606802}, 'timezone': 32400, 'id': 2127802, 'name': 'Tōbetsu', 'cod': 200}",1659563116,Tōbetsu,JP,43.2169,141.5169,69.49,86.0,100.0,9.95
530,"{'coord': {'lon': -21.9206, 'lat': 64.5383}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 50.05, 'feels_like': 48.33, 'temp_min': 45.81, 'temp_max': 50.05, 'pressure': 1015, 'humidity': 76, 'sea_level': 1015, 'grnd_level': 1015}, 'visibility': 10000, 'wind': {'speed': 8.03, 'deg': 37, 'gust': 15.46}, 'clouds': {'all': 91}, 'dt': 1659563118, 'sys': {'type': 1, 'id': 91, 'country': 'IS', 'sunrise': 1659501414, 'sunset': 1659565846}, 'timezone': 0, 'id': 3418076, 'name': 'Borgarnes', 'cod': 200}",1659563118,Borgarnes,IS,64.5383,-21.9206,50.05,76.0,91.0,8.03
531,"{'coord': {'lon': -4.4333, 'lat': 8.3667}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 73.02, 'feels_like': 74.21, 'temp_min': 73.02, 'temp_max': 73.02, 'pressure': 1013, 'humidity': 89, 'sea_level': 1013, 'grnd_level': 986}, 'visibility': 10000, 'wind': {'speed': 4.76, 'deg': 188, 'gust': 15.99}, 'clouds': {'all': 89}, 'dt': 1659563120, 'sys': {'country': 'CI', 'sunrise': 1659506983, 'sunset': 1659551883}, 'timezone': 0, 'id': 2290609, 'name': 'Dabakala', 'cod': 200}",1659563120,Dabakala,CI,8.3667,-4.4333,73.02,89.0,89.0,4.76
532,"{'coord': {'lon': -3.8645, 'lat': 56.62}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 57.52, 'feels_like': 57.31, 'temp_min': 56.68, 'temp_max': 58.14, 'pressure': 1009, 'humidity': 92, 'sea_level': 1009, 'grnd_level': 998}, 'visibility': 10000, 'wind': {'speed': 3.58, 'deg': 269, 'gust': 4}, 'rain': {'1h': 2.05}, 'clouds': {'all': 100}, 'dt': 1659563121, 'sys': {'type': 2, 'id': 2036300, 'country': 'GB', 'sunrise': 1659500392, 'sunset': 1659558201}, 'timezone': 3600, 'id': 2657820, 'name': 'Aberfeldy', 'cod': 200}",1659563121,Aberfeldy,GB,56.62,-3.8645,57.52,92.0,100.0,3.58
533,"{'coord': {'lon': 121.8978, 'lat': 17.716}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 75.56, 'feels_like': 77.23, 'temp_min': 75.56, 'temp_max': 75.56, 'pressure': 1011, 'humidity': 94, 'sea_level': 1011, 'grnd_level': 1000}, 'visibility': 10000, 'wind': {'speed': 3.49, 'deg': 138, 'gust': 3.49}, 'clouds': {'all': 100}, 'dt': 1659563123, 'sys': {'country': 'PH', 'sunrise': 1659562316, 'sunset': 1659608706}, 'timezone': 28800, 'id': 1707316, 'name': 'Lapi', 'cod': 200}",1659563123,Lapi,PH,17.716,121.8978,75.56,94.0,100.0,3.49
534,"{'coord': {'lon': -39.2481, 'lat': -17.7125}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 70.02, 'feels_like': 70.29, 'temp_min': 70.02, 'temp_max': 70.02, 'pressure': 1018, 'humidity': 76, 'sea_level': 1018, 'grnd_level': 1017}, 'visibility': 10000, 'wind': {'speed': 6.49, 'deg': 111, 'gust': 13.29}, 'clouds': {'all': 48}, 'dt': 1659563125, 'sys': {'country': 'BR', 'sunrise': 1659517354, 'sunset': 1659558222}, 'timezone': -10800, 'id': 3466980, 'name': 'Caravelas', 'cod': 200}",1659563125,Caravelas,BR,-17.7125,-39.2481,70.02,76.0,48.0,6.49
535,"{'coord': {'lon': -22.4338, 'lat': 63.8424}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 48.67, 'feels_like': 44.26, 'temp_min': 48.67, 'temp_max': 49.95, 'pressure': 1014, 'humidity': 81}, 'visibility': 10000, 'wind': {'speed': 10.36, 'deg': 360}, 'clouds': {'all': 40}, 'dt': 1659563127, 'sys': {'type': 1, 'id': 90, 'country': 'IS', 'sunrise': 1659501937, 'sunset': 1659565570}, 'timezone': 0, 'id': 3416888, 'name': 'Grindavik', 'cod': 200}",1659563127,Grindavik,IS,63.8424,-22.4338,48.67,81.0,40.0,10.36
536,"{'coord': {'lon': -137.5108, 'lat': 60.7522}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 62.55, 'feels_like': 61.65, 'temp_min': 62.55, 'temp_max': 62.55, 'pressure': 1014, 'humidity': 67}, 'visibility': 10000, 'wind': {'speed': 8.05, 'deg': 270, 'gust': 18.41}, 'clouds': {'all': 100}, 'dt': 1659563129, 'sys': {'type': 1, 'id': 287, 'country': 'CA', 'sunrise': 1659531070, 'sunset': 1659591670}, 'timezone': -25200, 'id': 5969025, 'name': 'Haines Junction', 'cod': 200}",1659563129,Haines Junction,CA,60.7522,-137.5108,62.55,67.0,100.0,8.05
537,"{'coord': {'lon': -46.0489, 'lat': -19.3111}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 68.63, 'feels_like': 67.26, 'temp_min': 68.63, 'temp_max': 68.63, 'pressure': 1016, 'humidity': 44, 'sea_level': 1016, 'grnd_level': 897}, 'visibility': 10000, 'wind': {'speed': 3.58, 'deg': 117, 'gust': 4.56}, 'clouds': {'all': 10}, 'dt': 1659563131, 'sys': {'type': 2, 'id': 2005160, 'country': 'BR', 'sunrise': 1659519119, 'sunset': 1659559722}, 'timezone': -10800, 'id': 3449053, 'name': 'São Gotardo', 'cod': 200}",1659563131,São Gotardo,BR,-19.3111,-46.0489,68.63,44.0,10.0,3.58
538,"{'coord': {'lon': 48.5333, 'lat': -20.5833}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 67.48, 'feels_like': 67.87, 'temp_min': 67.48, 'temp_max': 67.48, 'pressure': 1023, 'humidity': 84, 'sea_level': 1023, 'grnd_level': 1022}, 'visibility': 10000, 'wind': {'speed': 3.6, 'deg': 88, 'gust': 6.22}, 'rain': {'1h': 0.24}, 'clouds': {'all': 100}, 'dt': 1659563132, 'sys': {'country': 'MG', 'sunrise': 1659582904, 'sunset': 1659623331}, 'timezone': 10800, 'id': 1058080, 'name': 'Nosy Varika', 'cod': 200}",1659563132,Nosy Varika,MG,-20.5833,48.5333,67.48,84.0,100.0,3.6
539,"{'coord': {'lon': 7.9877, 'lat': 59.5714}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 54.77, 'feels_like': 54.41, 'temp_min': 54.77, 'temp_max': 54.77, 'pressure': 1009, 'humidity': 95, 'sea_level': 1009, 'grnd_level': 952}, 'visibility': 10000, 'wind': {'speed': 2.91, 'deg': 233, 'gust': 2.73}, 'clouds': {'all': 44}, 'dt': 1659563134, 'sys': {'type': 2, 'id': 51317, 'country': 'NO', 'sunrise': 1659496553, 'sunset': 1659556351}, 'timezone': 7200, 'id': 3163198, 'name': 'Åmot', 'cod': 200}",1659563134,Åmot,NO,59.5714,7.9877,54.77,95.0,44.0,2.91
