,JSON,DATE,CITY,COUNTRY,LAT,LNG,MAX_TEMP,HUMIDITY,CLOUDINESS,WIND_SPEED
471,"{'coord': {'lon': 167.1667, 'lat': -15.5333}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 81.57, 'feels_like': 85.84, 'temp_min': 81.57, 'temp_max': 81.57, 'pressure': 1011, 'humidity': 71, 'sea_level': 1011, 'grnd_level': 1011}, 'visibility': 10000, 'wind': {'speed': 4.5, 'deg': 80, 'gust': 4.27}, 'clouds': {'all': 99}, 'dt': 1659237165, 'sys': {'country': 'VU', 'sunrise': 1659208514, 'sunset': 1659249606}, 'timezone': 39600, 'id': 2136150, 'name': 'Luganville', 'cod': 200}",2022-07-31 03:12:45,Luganville,VU,-15.5333,167.1667,81.57,71.0,99.0,4.5
472,"{'coord': {'lon': 108.0108, 'lat': 61.2767}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 74.03, 'feels_like': 73.81, 'temp_min': 74.03, 'temp_max': 74.03, 'pressure': 996, 'humidity': 57, 'sea_level': 996, 'grnd_level': 965}, 'visibility': 10000, 'wind': {'speed': 2.59, 'deg': 142, 'gust': 3.29}, 'clouds': {'all': 45}, 'dt': 1659237167, 'sys': {'country': 'RU', 'sunrise': 1659212158, 'sunset': 1659274355}, 'timezone': 28800, 'id': 2012956, 'name': 'Yerbogachën', 'cod': 200}",2022-07-31 03:12:47,Yerbogachën,RU,61.2767,108.0108,74.03,57.0,45.0,2.59
473,"{'coord': {'lon': 10.509, 'lat': 36.0303}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 76.86, 'feels_like': 77.11, 'temp_min': 76.86, 'temp_max': 82.26, 'pressure': 1015, 'humidity': 61}, 'visibility': 10000, 'wind': {'speed': 4.61, 'deg': 290}, 'clouds': {'all': 0}, 'dt': 1659237169, 'sys': {'type': 1, 'id': 1212, 'country': 'TN', 'sunrise': 1659241451, 'sunset': 1659291862}, 'timezone': 3600, 'id': 2470483, 'name': 'Hergla', 'cod': 200}",2022-07-31 03:12:49,Hergla,TN,36.0303,10.509,76.86,61.0,0.0,4.61
474,"{'coord': {'lon': -61.7485, 'lat': 12.0564}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 78.48, 'feels_like': 80.44, 'temp_min': 78.48, 'temp_max': 78.48, 'pressure': 1015, 'humidity': 94}, 'visibility': 10000, 'wind': {'speed': 11.5, 'deg': 80}, 'clouds': {'all': 40}, 'dt': 1659236881, 'sys': {'type': 1, 'id': 8781, 'country': 'GD', 'sunrise': 1659174802, 'sunset': 1659220398}, 'timezone': -14400, 'id': 3579925, 'name': ""St. George's"", 'cod': 200}",2022-07-31 03:08:01,St. George's,GD,12.0564,-61.7485,78.48,94.0,40.0,11.5
475,"{'coord': {'lon': 128.9203, 'lat': 61.4681}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 86.27, 'feels_like': 84.15, 'temp_min': 86.27, 'temp_max': 86.27, 'pressure': 1000, 'humidity': 31, 'sea_level': 1000, 'grnd_level': 980}, 'visibility': 10000, 'wind': {'speed': 4.18, 'deg': 203, 'gust': 9.28}, 'clouds': {'all': 1}, 'dt': 1659237173, 'sys': {'country': 'RU', 'sunrise': 1659207041, 'sunset': 1659269436}, 'timezone': 32400, 'id': 2019867, 'name': 'Mokhsogollokh', 'cod': 200}",2022-07-31 03:12:53,Mokhsogollokh,RU,61.4681,128.9203,86.27,31.0,1.0,4.18
476,"{'coord': {'lon': 114.1577, 'lat': 22.2855}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 91.51, 'feels_like': 104.11, 'temp_min': 91.26, 'temp_max': 92.97, 'pressure': 1005, 'humidity': 71}, 'visibility': 10000, 'wind': {'speed': 4, 'deg': 310}, 'clouds': {'all': 17}, 'dt': 1659236962, 'sys': {'type': 2, 'id': 2035800, 'country': 'HK', 'sunrise': 1659218076, 'sunset': 1659265487}, 'timezone': 28800, 'id': 1819729, 'name': 'Hong Kong', 'cod': 200}",2022-07-31 03:09:22,Hong Kong,HK,22.2855,114.1577,91.51,71.0,17.0,4.0
477,"{'coord': {'lon': 124.8925, 'lat': -9.1061}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 82.63, 'feels_like': 84.56, 'temp_min': 82.63, 'temp_max': 82.63, 'pressure': 1010, 'humidity': 56, 'sea_level': 1010, 'grnd_level': 972}, 'visibility': 10000, 'wind': {'speed': 2.48, 'deg': 46, 'gust': 9.64}, 'clouds': {'all': 27}, 'dt': 1659237176, 'sys': {'country': 'ID', 'sunrise': 1659218124, 'sunset': 1659260286}, 'timezone': 28800, 'id': 1651103, 'name': 'Atambua', 'cod': 200}",2022-07-31 03:12:56,Atambua,ID,-9.1061,124.8925,82.63,56.0,27.0,2.48
478,"{'coord': {'lon': 159.5921, 'lat': -8.145}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 85.96, 'feels_like': 92.52, 'temp_min': 85.96, 'temp_max': 85.96, 'pressure': 1008, 'humidity': 64, 'sea_level': 1008, 'grnd_level': 1005}, 'visibility': 10000, 'wind': {'speed': 7.76, 'deg': 113, 'gust': 10}, 'clouds': {'all': 23}, 'dt': 1659237178, 'sys': {'country': 'SB', 'sunrise': 1659209720, 'sunset': 1659252035}, 'timezone': 39600, 'id': 2109528, 'name': 'Buala', 'cod': 200}",2022-07-31 03:12:58,Buala,SB,-8.145,159.5921,85.96,64.0,23.0,7.76
479,"{'coord': {'lon': -50.1628, 'lat': -13.275}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 70.92, 'feels_like': 69.06, 'temp_min': 70.92, 'temp_max': 70.92, 'pressure': 1014, 'humidity': 29, 'sea_level': 1014, 'grnd_level': 975}, 'visibility': 10000, 'wind': {'speed': 3.74, 'deg': 172, 'gust': 3.85}, 'clouds': {'all': 3}, 'dt': 1659237180, 'sys': {'country': 'BR', 'sunrise': 1659260472, 'sunset': 1659301963}, 'timezone': -10800, 'id': 3448455, 'name': 'São Miguel do Araguaia', 'cod': 200}",2022-07-31 03:13:00,São Miguel do Araguaia,BR,-13.275,-50.1628,70.92,29.0,3.0,3.74
481,"{'coord': {'lon': -83.6665, 'lat': 49.6835}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 64.11, 'feels_like': 63.55, 'temp_min': 64.11, 'temp_max': 64.11, 'pressure': 1013, 'humidity': 71, 'sea_level': 1013, 'grnd_level': 985}, 'visibility': 10000, 'wind': {'speed': 10.36, 'deg': 224, 'gust': 31.36}, 'clouds': {'all': 14}, 'dt': 1659237184, 'sys': {'country': 'CA', 'sunrise': 1659175343, 'sunset': 1659230377}, 'timezone': -14400, 'id': 5973108, 'name': 'Hearst', 'cod': 200}",2022-07-31 03:13:04,Hearst,CA,49.6835,-83.6665,64.11,71.0,14.0,10.36
483,"{'coord': {'lon': -56.1549, 'lat': 72.7868}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 46.15, 'feels_like': 43, 'temp_min': 46.15, 'temp_max': 46.15, 'pressure': 1009, 'humidity': 75, 'sea_level': 1009, 'grnd_level': 1009}, 'visibility': 10000, 'wind': {'speed': 6.15, 'deg': 80, 'gust': 6.08}, 'clouds': {'all': 100}, 'dt': 1659237187, 'sys': {'country': 'GL', 'sunrise': 0, 'sunset': 0}, 'timezone': -7200, 'id': 3418910, 'name': 'Upernavik', 'cod': 200}",2022-07-31 03:13:07,Upernavik,GL,72.7868,-56.1549,46.15,75.0,100.0,6.15
484,"{'coord': {'lon': -173.9833, 'lat': -18.65}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 81.28, 'feels_like': 86.67, 'temp_min': 81.28, 'temp_max': 81.28, 'pressure': 1015, 'humidity': 78}, 'visibility': 10000, 'wind': {'speed': 12.66, 'deg': 50}, 'clouds': {'all': 20}, 'dt': 1659237189, 'sys': {'type': 1, 'id': 7292, 'country': 'TO', 'sunrise': 1659290636, 'sunset': 1659331231}, 'timezone': 46800, 'id': 4032420, 'name': 'Neiafu', 'cod': 200}",2022-07-31 03:13:09,Neiafu,TO,-18.65,-173.9833,81.28,78.0,20.0,12.66
485,"{'coord': {'lon': 122.6711, 'lat': 10.9995}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 85.53, 'feels_like': 95.2, 'temp_min': 85.53, 'temp_max': 85.53, 'pressure': 1008, 'humidity': 73, 'sea_level': 1008, 'grnd_level': 1005}, 'visibility': 10000, 'wind': {'speed': 7.65, 'deg': 190, 'gust': 9.55}, 'clouds': {'all': 99}, 'dt': 1659237191, 'sys': {'country': 'PH', 'sunrise': 1659217036, 'sunset': 1659262441}, 'timezone': 28800, 'id': 1714733, 'name': 'Dingle', 'cod': 200}",2022-07-31 03:13:11,Dingle,PH,10.9995,122.6711,85.53,73.0,99.0,7.65
486,"{'coord': {'lon': 17.9442, 'lat': -33.0117}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 50.31, 'feels_like': 48.7, 'temp_min': 50.31, 'temp_max': 50.31, 'pressure': 1026, 'humidity': 78, 'sea_level': 1026, 'grnd_level': 1023}, 'visibility': 10000, 'wind': {'speed': 8.88, 'deg': 141, 'gust': 12.01}, 'clouds': {'all': 9}, 'dt': 1659237193, 'sys': {'country': 'ZA', 'sunrise': 1659245993, 'sunset': 1659283752}, 'timezone': 7200, 'id': 3361934, 'name': 'Saldanha', 'cod': 200}",2022-07-31 03:13:13,Saldanha,ZA,-33.0117,17.9442,50.31,78.0,9.0,8.88
487,"{'coord': {'lon': 49.4232, 'lat': 59.6011}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 62.28, 'feels_like': 61.86, 'temp_min': 62.28, 'temp_max': 62.28, 'pressure': 1015, 'humidity': 78, 'sea_level': 1015, 'grnd_level': 997}, 'visibility': 10000, 'wind': {'speed': 1.95, 'deg': 301, 'gust': 2.44}, 'clouds': {'all': 89}, 'dt': 1659237195, 'sys': {'country': 'RU', 'sunrise': 1659226966, 'sunset': 1659287668}, 'timezone': 10800, 'id': 535639, 'name': 'Letka', 'cod': 200}",2022-07-31 03:13:15,Letka,RU,59.6011,49.4232,62.28,78.0,89.0,1.95
488,"{'coord': {'lon': -69.0236, 'lat': 48.1111}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 57.15, 'feels_like': 56.41, 'temp_min': 57.15, 'temp_max': 57.15, 'pressure': 1013, 'humidity': 82, 'sea_level': 1013, 'grnd_level': 971}, 'visibility': 10000, 'wind': {'speed': 9.93, 'deg': 228, 'gust': 23.51}, 'clouds': {'all': 50}, 'dt': 1659237197, 'sys': {'country': 'CA', 'sunrise': 1659172156, 'sunset': 1659226536}, 'timezone': -14400, 'id': 6944110, 'name': 'Les Escoumins', 'cod': 200}",2022-07-31 03:13:17,Les Escoumins,CA,48.1111,-69.0236,57.15,82.0,50.0,9.93
490,"{'coord': {'lon': -73.3579, 'lat': 41.1415}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 71.06, 'feels_like': 71.38, 'temp_min': 66.43, 'temp_max': 76.98, 'pressure': 1020, 'humidity': 75}, 'visibility': 10000, 'wind': {'speed': 4.61, 'deg': 10}, 'clouds': {'all': 0}, 'dt': 1659237200, 'sys': {'type': 2, 'id': 2011298, 'country': 'US', 'sunrise': 1659174421, 'sunset': 1659226351}, 'timezone': -14400, 'id': 4845585, 'name': 'Westport', 'cod': 200}",2022-07-31 03:13:20,Westport,US,41.1415,-73.3579,71.06,75.0,0.0,4.61
491,"{'coord': {'lon': -49.4572, 'lat': -21.9986}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 55.62, 'feels_like': 52.84, 'temp_min': 55.62, 'temp_max': 55.62, 'pressure': 1018, 'humidity': 42, 'sea_level': 1018, 'grnd_level': 959}, 'visibility': 10000, 'wind': {'speed': 7.76, 'deg': 138, 'gust': 13.09}, 'clouds': {'all': 0}, 'dt': 1659237202, 'sys': {'country': 'BR', 'sunrise': 1659261057, 'sunset': 1659301039}, 'timezone': -10800, 'id': 3453605, 'name': 'Pirajuí', 'cod': 200}",2022-07-31 03:13:22,Pirajuí,BR,-21.9986,-49.4572,55.62,42.0,0.0,7.76
492,"{'coord': {'lon': 37.1841, 'lat': 35.3029}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 74.39, 'feels_like': 74.07, 'temp_min': 74.39, 'temp_max': 74.39, 'pressure': 1005, 'humidity': 54, 'sea_level': 1005, 'grnd_level': 958}, 'visibility': 10000, 'wind': {'speed': 6.22, 'deg': 235, 'gust': 7.7}, 'clouds': {'all': 0}, 'dt': 1659237204, 'sys': {'country': 'SY', 'sunrise': 1659235138, 'sunset': 1659285371}, 'timezone': 10800, 'id': 172515, 'name': 'Abu Samrah', 'cod': 200}",2022-07-31 03:13:24,Abu Samrah,SY,35.3029,37.1841,74.39,54.0,0.0,6.22
493,"{'coord': {'lon': -46.1189, 'lat': -20.9719}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 57.13, 'feels_like': 54.55, 'temp_min': 57.13, 'temp_max': 57.13, 'pressure': 1019, 'humidity': 43, 'sea_level': 1019, 'grnd_level': 926}, 'visibility': 10000, 'wind': {'speed': 1.79, 'deg': 150, 'gust': 2.19}, 'clouds': {'all': 1}, 'dt': 1659237206, 'sys': {'country': 'BR', 'sunrise': 1659260163, 'sunset': 1659300331}, 'timezone': -10800, 'id': 3466901, 'name': 'Carmo do Rio Claro', 'cod': 200}",2022-07-31 03:13:26,Carmo do Rio Claro,BR,-20.9719,-46.1189,57.13,43.0,1.0,1.79
494,"{'coord': {'lon': 11.5007, 'lat': 2.076}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 65.66, 'feels_like': 66.49, 'temp_min': 65.66, 'temp_max': 65.66, 'pressure': 1015, 'humidity': 97, 'sea_level': 1015, 'grnd_level': 949}, 'visibility': 10000, 'wind': {'speed': 3.04, 'deg': 265, 'gust': 8.72}, 'clouds': {'all': 81}, 'dt': 1659237208, 'sys': {'country': 'GA', 'sunrise': 1659244444, 'sunset': 1659288393}, 'timezone': 3600, 'id': 2401578, 'name': 'Bitam', 'cod': 200}",2022-07-31 03:13:28,Bitam,GA,2.076,11.5007,65.66,97.0,81.0,3.04
495,"{'coord': {'lon': 109.4833, 'lat': 30.3}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 86.74, 'feels_like': 93.76, 'temp_min': 86.74, 'temp_max': 86.74, 'pressure': 1006, 'humidity': 63, 'sea_level': 1006, 'grnd_level': 957}, 'visibility': 10000, 'wind': {'speed': 2.48, 'deg': 175, 'gust': 4.41}, 'clouds': {'all': 13}, 'dt': 1659237210, 'sys': {'country': 'CN', 'sunrise': 1659218372, 'sunset': 1659267434}, 'timezone': 28800, 'id': 1811720, 'name': 'Enshi', 'cod': 200}",2022-07-31 03:13:30,Enshi,CN,30.3,109.4833,86.74,63.0,13.0,2.48
496,"{'coord': {'lon': 69.9, 'lat': 60.05}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 67.42, 'feels_like': 67.39, 'temp_min': 67.42, 'temp_max': 67.42, 'pressure': 1012, 'humidity': 75, 'sea_level': 1012, 'grnd_level': 1008}, 'visibility': 10000, 'wind': {'speed': 6.96, 'deg': 32, 'gust': 18.54}, 'clouds': {'all': 92}, 'dt': 1659237211, 'sys': {'country': 'RU', 'sunrise': 1659221861, 'sunset': 1659282946}, 'timezone': 18000, 'id': 1506268, 'name': 'Gornopravdinsk', 'cod': 200}",2022-07-31 03:13:31,Gornopravdinsk,RU,60.05,69.9,67.42,75.0,92.0,6.96
497,"{'coord': {'lon': -50.6511, 'lat': -25.4672}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 44.83, 'feels_like': 44.83, 'temp_min': 44.83, 'temp_max': 44.83, 'pressure': 1021, 'humidity': 78, 'sea_level': 1021, 'grnd_level': 923}, 'visibility': 10000, 'wind': {'speed': 1.21, 'deg': 108, 'gust': 1.28}, 'clouds': {'all': 24}, 'dt': 1659237213, 'sys': {'country': 'BR', 'sunrise': 1659261667, 'sunset': 1659301002}, 'timezone': -10800, 'id': 3461017, 'name': 'Irati', 'cod': 200}",2022-07-31 03:13:33,Irati,BR,-25.4672,-50.6511,44.83,78.0,24.0,1.21
499,"{'coord': {'lon': -10.0467, 'lat': 5.8808}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 74.05, 'feels_like': 74.91, 'temp_min': 74.05, 'temp_max': 74.05, 'pressure': 1015, 'humidity': 80, 'sea_level': 1015, 'grnd_level': 1013}, 'visibility': 10000, 'wind': {'speed': 6.04, 'deg': 240, 'gust': 7.34}, 'clouds': {'all': 13}, 'dt': 1659237067, 'sys': {'country': 'LR', 'sunrise': 1659249311, 'sunset': 1659293869}, 'timezone': 0, 'id': 2278158, 'name': 'Buchanan', 'cod': 200}",2022-07-31 03:11:07,Buchanan,LR,5.8808,-10.0467,74.05,80.0,13.0,6.04
500,"{'coord': {'lon': 129.4833, 'lat': 28.3667}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 85.12, 'feels_like': 97.72, 'temp_min': 85.12, 'temp_max': 85.12, 'pressure': 1005, 'humidity': 85, 'sea_level': 1005, 'grnd_level': 979}, 'visibility': 10000, 'wind': {'speed': 31.68, 'deg': 153, 'gust': 46.37}, 'rain': {'1h': 0.63}, 'clouds': {'all': 88}, 'dt': 1659237218, 'sys': {'type': 1, 'id': 8013, 'country': 'JP', 'sunrise': 1659213782, 'sunset': 1659262425}, 'timezone': 32400, 'id': 1855540, 'name': 'Naze', 'cod': 200}",2022-07-31 03:13:38,Naze,JP,28.3667,129.4833,85.12,85.0,88.0,31.68
501,"{'coord': {'lon': 12.1997, 'lat': 65.4625}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 59, 'feels_like': 58.46, 'temp_min': 59, 'temp_max': 59, 'pressure': 1009, 'humidity': 82}, 'visibility': 10000, 'wind': {'speed': 7, 'deg': 260, 'gust': 0}, 'clouds': {'all': 20}, 'dt': 1659237220, 'sys': {'type': 1, 'id': 1611, 'country': 'NO', 'sunrise': 1659232766, 'sunset': 1659299736}, 'timezone': 7200, 'id': 3159954, 'name': 'Brønnøysund', 'cod': 200}",2022-07-31 03:13:40,Brønnøysund,NO,65.4625,12.1997,59.0,82.0,20.0,7.0
502,"{'coord': {'lon': -108.1833, 'lat': 25.3667}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 82, 'feels_like': 86.88, 'temp_min': 81.95, 'temp_max': 82, 'pressure': 1012, 'humidity': 72, 'sea_level': 1012, 'grnd_level': 1009}, 'visibility': 10000, 'wind': {'speed': 3.76, 'deg': 232, 'gust': 5.08}, 'clouds': {'all': 10}, 'dt': 1659237222, 'sys': {'type': 2, 'id': 2010314, 'country': 'MX', 'sunrise': 1659184724, 'sunset': 1659232764}, 'timezone': -21600, 'id': 4018499, 'name': 'Angostura', 'cod': 200}",2022-07-31 03:13:42,Angostura,MX,25.3667,-108.1833,82.0,72.0,10.0,3.76
503,"{'coord': {'lon': 143.2, 'lat': 64.5667}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 73.87, 'feels_like': 73.45, 'temp_min': 73.87, 'temp_max': 73.87, 'pressure': 1002, 'humidity': 53, 'sea_level': 1002, 'grnd_level': 947}, 'visibility': 10000, 'wind': {'speed': 2.19, 'deg': 182, 'gust': 3.27}, 'clouds': {'all': 84}, 'dt': 1659237224, 'sys': {'country': 'RU', 'sunrise': 1659201876, 'sunset': 1659267747}, 'timezone': 36000, 'id': 2120048, 'name': 'Ust-Nera', 'cod': 200}",2022-07-31 03:13:44,Ust-Nera,RU,64.5667,143.2,73.87,53.0,84.0,2.19
504,"{'coord': {'lon': -103.6833, 'lat': 18.7333}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 79, 'feels_like': 79, 'temp_min': 79, 'temp_max': 79, 'pressure': 1013, 'humidity': 83, 'sea_level': 1013, 'grnd_level': 1012}, 'visibility': 10000, 'wind': {'speed': 2.55, 'deg': 122, 'gust': 2.59}, 'clouds': {'all': 100}, 'dt': 1659237226, 'sys': {'country': 'MX', 'sunrise': 1659184281, 'sunset': 1659231047}, 'timezone': -18000, 'id': 4013679, 'name': 'Coahuayana Viejo', 'cod': 200}",2022-07-31 03:13:46,Coahuayana Viejo,MX,18.7333,-103.6833,79.0,83.0,100.0,2.55
505,"{'coord': {'lon': -84.3333, 'lat': 46.5168}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 66.49, 'feels_like': 66.04, 'temp_min': 64.96, 'temp_max': 66.49, 'pressure': 1019, 'humidity': 68}, 'visibility': 10000, 'wind': {'speed': 4.61, 'deg': 200}, 'clouds': {'all': 40}, 'dt': 1659237228, 'sys': {'type': 1, 'id': 3293, 'country': 'CA', 'sunrise': 1659176145, 'sunset': 1659229896}, 'timezone': -14400, 'id': 6141439, 'name': 'Sault Ste. Marie', 'cod': 200}",2022-07-31 03:13:48,Sault Ste. Marie,CA,46.5168,-84.3333,66.49,68.0,40.0,4.61
506,"{'coord': {'lon': 82.55, 'lat': 17.35}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 84.29, 'feels_like': 92.88, 'temp_min': 84.29, 'temp_max': 84.29, 'pressure': 1006, 'humidity': 75, 'sea_level': 1006, 'grnd_level': 1003}, 'visibility': 10000, 'wind': {'speed': 6.98, 'deg': 241, 'gust': 8.81}, 'clouds': {'all': 100}, 'dt': 1659237230, 'sys': {'country': 'IN', 'sunrise': 1659226120, 'sunset': 1659272615}, 'timezone': 19800, 'id': 1254054, 'name': 'Tuni', 'cod': 200}",2022-07-31 03:13:50,Tuni,IN,17.35,82.55,84.29,75.0,100.0,6.98
507,"{'coord': {'lon': 31.4833, 'lat': 59.85}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 54.54, 'feels_like': 49.73, 'temp_min': 54.54, 'temp_max': 54.54, 'pressure': 1017, 'humidity': 1, 'sea_level': 1017, 'grnd_level': 1011}, 'visibility': 10000, 'wind': {'speed': 6.24, 'deg': 221, 'gust': 14.32}, 'clouds': {'all': 7}, 'dt': 1659237232, 'sys': {'type': 2, 'id': 199143, 'country': 'RU', 'sunrise': 1659231178, 'sunset': 1659292068}, 'timezone': 10800, 'id': 866055, 'name': 'Priladozhskiy', 'cod': 200}",2022-07-31 03:13:52,Priladozhskiy,RU,59.85,31.4833,54.54,1.0,7.0,6.24
508,"{'coord': {'lon': 118.7833, 'lat': 42.1167}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 83.73, 'feels_like': 84.79, 'temp_min': 83.73, 'temp_max': 83.73, 'pressure': 1005, 'humidity': 50, 'sea_level': 1005, 'grnd_level': 931}, 'visibility': 10000, 'wind': {'speed': 6.82, 'deg': 248, 'gust': 7.56}, 'clouds': {'all': 15}, 'dt': 1659237234, 'sys': {'country': 'CN', 'sunrise': 1659214583, 'sunset': 1659266760}, 'timezone': 28800, 'id': 2035707, 'name': 'Mujiayingzi', 'cod': 200}",2022-07-31 03:13:54,Mujiayingzi,CN,42.1167,118.7833,83.73,50.0,15.0,6.82
509,"{'coord': {'lon': -1.9762, 'lat': 43.2662}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 69.13, 'feels_like': 69.69, 'temp_min': 67.71, 'temp_max': 70.41, 'pressure': 1023, 'humidity': 84}, 'visibility': 10000, 'wind': {'speed': 3.44, 'deg': 200}, 'clouds': {'all': 75}, 'dt': 1659237236, 'sys': {'type': 2, 'id': 2012386, 'country': 'ES', 'sunrise': 1659243402, 'sunset': 1659295904}, 'timezone': 7200, 'id': 3120811, 'name': 'Hernani', 'cod': 200}",2022-07-31 03:13:56,Hernani,ES,43.2662,-1.9762,69.13,84.0,75.0,3.44
510,"{'coord': {'lon': 17.1369, 'lat': 42.9622}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 76.62, 'feels_like': 77.18, 'temp_min': 76.62, 'temp_max': 76.62, 'pressure': 1012, 'humidity': 68, 'sea_level': 1012, 'grnd_level': 1012}, 'visibility': 10000, 'wind': {'speed': 7.02, 'deg': 29, 'gust': 7.52}, 'clouds': {'all': 0}, 'dt': 1659237238, 'sys': {'country': 'HR', 'sunrise': 1659238861, 'sunset': 1659291271}, 'timezone': 7200, 'id': 3197710, 'name': 'Korčula', 'cod': 200}",2022-07-31 03:13:58,Korčula,HR,42.9622,17.1369,76.62,68.0,0.0,7.02
511,"{'coord': {'lon': 21.85, 'lat': -18.3667}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 53.91, 'feels_like': 50.45, 'temp_min': 53.91, 'temp_max': 53.91, 'pressure': 1016, 'humidity': 31, 'sea_level': 1016, 'grnd_level': 903}, 'visibility': 10000, 'wind': {'speed': 4.23, 'deg': 26, 'gust': 4.36}, 'clouds': {'all': 0}, 'dt': 1659237240, 'sys': {'country': 'BW', 'sunrise': 1659243625, 'sunset': 1659284245}, 'timezone': 7200, 'id': 933077, 'name': 'Shakawe', 'cod': 200}",2022-07-31 03:14:00,Shakawe,BW,-18.3667,21.85,53.91,31.0,0.0,4.23
